"","MONYEAR.x","SIZE.x","BP","difference","diffFactor"
"1892","2005","F","32_10",-1,"-20 - 20"
"1893","2005","F","1_5",-1,"-20 - 20"
"1894","2005","F","40_8",-1,"-20 - 20"
"1895","2005","F","1_9",-1,"-20 - 20"
"1896","2005","F","32_7",-1,"-20 - 20"
"1897","2005","F","40_9",-1,"-20 - 20"
"1898","2005","F","1_1",-1,"-20 - 20"
"1899","2005","F","1_6",1,"-20 - 20"
"1900","2005","F","5_4",-1,"-20 - 20"
"1901","2005","F","5_3",2,"-20 - 20"
"1902","2005","F","32_1",-1,"-20 - 20"
"1903","2005","F","5_5",0,"-20 - 20"
"1904","2005","F","1_7",-1,"-20 - 20"
"1905","2005","F","1_4",-1,"-20 - 20"
"1906","2005","F","32_11",-1,"-20 - 20"
"1907","2005","F","32_2",-1,"-20 - 20"
"1908","2005","F","32_9",-1,"-20 - 20"
"1909","2005","F","32_8",-1,"-20 - 20"
"1910","2005","F","13_1",-1,"-20 - 20"
"1911","2005","F","12_1",-1,"-20 - 20"
"1912","2005","F","32_5",-1,"-20 - 20"
"1913","2005","F","40_1",-1,"-20 - 20"
"1914","2005","F","32_3",-1,"-20 - 20"
"1915","2005","F","40_5",-1,"-20 - 20"
"1916","2005","F","5_2",-1,"-20 - 20"
"1917","2005","F","40_6",-1,"-20 - 20"
"1918","2005","F","40_3",-1,"-20 - 20"
"1919","2005","F","40_7",-1,"-20 - 20"
"1920","2005","F","5_6",-1,"-20 - 20"
"1921","2005","F","5_1",2,"-20 - 20"
"1922","2005","F","32_4",-1,"-20 - 20"
"1923","2005","F","40_2",-1,"-20 - 20"
"1924","2005","F","12_2",2,"-20 - 20"
"1925","2005","F","1_3",-1,"-20 - 20"
"1926","2005","F","15_1",2,"-20 - 20"
"1927","2005","F","21_2",4,"-20 - 20"
"1928","2005","F","40_4",-1,"-20 - 20"
"1929","2005","F","21_1",0,"-20 - 20"
"1930","2005","G","1_9",-2,"-20 - 20"
"1931","2005","G","1_1",-2,"-20 - 20"
"1932","2005","G","5_3",-1,"-20 - 20"
"1933","2005","G","32_6",-2,"-20 - 20"
"1934","2005","G","40_8",-2,"-20 - 20"
"1935","2005","G","1_4",-2,"-20 - 20"
"1936","2005","G","1_5",-2,"-20 - 20"
"1937","2005","G","5_4",-2,"-20 - 20"
"1938","2005","G","5_5",1,"-20 - 20"
"1939","2005","G","40_5",-2,"-20 - 20"
"1940","2005","G","32_10",-2,"-20 - 20"
"1941","2005","G","32_8",-2,"-20 - 20"
"1942","2005","G","1_7",-2,"-20 - 20"
"1943","2005","G","21_3",1,"-20 - 20"
"1944","2005","G","1_6",-1,"-20 - 20"
"1945","2005","G","40_1",-2,"-20 - 20"
"1946","2005","G","32_7",-2,"-20 - 20"
"1947","2005","G","12_1",-2,"-20 - 20"
"1948","2005","G","40_9",-2,"-20 - 20"
"1949","2005","G","1_2",-2,"-20 - 20"
"1950","2005","G","32_11",-2,"-20 - 20"
"1951","2005","G","32_1",-2,"-20 - 20"
"1952","2005","G","40_7",-2,"-20 - 20"
"1953","2005","G","5_1",2,"-20 - 20"
"1954","2005","G","32_4",-2,"-20 - 20"
"1955","2005","G","15_1",-1,"-20 - 20"
"1956","2005","G","40_4",-2,"-20 - 20"
"1957","2005","G","32_5",-2,"-20 - 20"
"1958","2005","G","40_3",-2,"-20 - 20"
"1959","2005","G","32_3",-2,"-20 - 20"
"1960","2005","G","1_3",-2,"-20 - 20"
"1961","2005","G","21_1",-2,"-20 - 20"
"1962","2005","G","40_2",-2,"-20 - 20"
"1963","2005","G","13_1",-2,"-20 - 20"
"1964","2005","G","5_6",-1,"-20 - 20"
"1965","2005","G","5_2",2,"-20 - 20"
"1966","2005","G","32_2",-2,"-20 - 20"
"1967","2005","G","12_2",0,"-20 - 20"
"1968","2005","G","21_2",0,"-20 - 20"
"1969","2005","G","40_6",-2,"-20 - 20"
"1970","2005","G","32_9",-2,"-20 - 20"
"1971","2005","H","5_4",-1,"-20 - 20"
"1972","2005","H","1_4",-1,"-20 - 20"
"1973","2005","H","32_6",-1,"-20 - 20"
"1974","2005","H","5_3",-1,"-20 - 20"
"1975","2005","H","40_8",-1,"-20 - 20"
"1976","2005","H","5_5",-1,"-20 - 20"
"1977","2005","H","1_6",-1,"-20 - 20"
"1978","2005","H","40_9",-1,"-20 - 20"
"1979","2005","H","1_7",-1,"-20 - 20"
"1980","2005","H","1_9",-1,"-20 - 20"
"1981","2005","H","40_5",-1,"-20 - 20"
"1982","2005","H","32_10",-1,"-20 - 20"
"1983","2005","H","1_1",-1,"-20 - 20"
"1984","2005","H","5_2",1,"-20 - 20"
"1985","2005","H","32_7",-1,"-20 - 20"
"1986","2005","H","21_1",0,"-20 - 20"
"1987","2005","H","32_3",-1,"-20 - 20"
"1988","2005","H","1_3",-1,"-20 - 20"
"1989","2005","H","32_2",-1,"-20 - 20"
"1990","2005","H","32_1",-1,"-20 - 20"
"1991","2005","H","40_1",-1,"-20 - 20"
"1992","2005","H","5_6",0,"-20 - 20"
"1993","2005","H","32_9",-1,"-20 - 20"
"1994","2005","H","1_5",-1,"-20 - 20"
"1995","2005","H","32_8",-1,"-20 - 20"
"1996","2005","H","32_4",-1,"-20 - 20"
"1997","2005","H","12_1",-1,"-20 - 20"
"1998","2005","H","21_3",0,"-20 - 20"
"1999","2005","H","5_1",0,"-20 - 20"
"2000","2005","H","40_7",-1,"-20 - 20"
"2001","2005","H","15_1",1,"-20 - 20"
"2002","2005","H","12_2",-1,"-20 - 20"
"2003","2005","H","1_2",-1,"-20 - 20"
"2004","2005","H","40_3",-1,"-20 - 20"
"2005","2005","H","40_6",-1,"-20 - 20"
"2006","2005","H","13_1",-1,"-20 - 20"
"2007","2005","H","32_5",-1,"-20 - 20"
"2008","2005","H","40_4",-1,"-20 - 20"
"2009","2005","H","21_2",0,"-20 - 20"
"2010","2005","H","40_2",-1,"-20 - 20"
"2011","2005","H","32_11",-1,"-20 - 20"
"2012","2005","I","1_9",-1,"-20 - 20"
"2013","2005","I","32_6",-1,"-20 - 20"
"2014","2005","I","32_8",-1,"-20 - 20"
"2015","2005","I","5_6",-1,"-20 - 20"
"2016","2005","I","40_8",-1,"-20 - 20"
"2017","2005","I","5_4",0,"-20 - 20"
"2018","2005","I","40_9",-1,"-20 - 20"
"2019","2005","I","5_3",1,"-20 - 20"
"2020","2005","I","32_7",-1,"-20 - 20"
"2021","2005","I","1_5",-1,"-20 - 20"
"2022","2005","I","40_5",-1,"-20 - 20"
"2023","2005","I","1_4",-1,"-20 - 20"
"2024","2005","I","5_2",-1,"-20 - 20"
"2025","2005","I","32_2",-1,"-20 - 20"
"2026","2005","I","1_7",-1,"-20 - 20"
"2027","2005","I","40_1",-1,"-20 - 20"
"2028","2005","I","32_3",-1,"-20 - 20"
"2029","2005","I","21_3",-1,"-20 - 20"
"2030","2005","I","40_6",-1,"-20 - 20"
"2031","2005","I","32_1",-1,"-20 - 20"
"2032","2005","I","1_6",-1,"-20 - 20"
"2033","2005","I","5_5",-1,"-20 - 20"
"2034","2005","I","32_10",-1,"-20 - 20"
"2035","2005","I","1_1",-1,"-20 - 20"
"2036","2005","I","32_9",-1,"-20 - 20"
"2037","2005","I","12_1",0,"-20 - 20"
"2038","2005","I","32_4",-1,"-20 - 20"
"2039","2005","I","21_2",0,"-20 - 20"
"2040","2005","I","21_1",-1,"-20 - 20"
"2041","2005","I","5_1",-1,"-20 - 20"
"2042","2005","I","40_2",-1,"-20 - 20"
"2043","2005","I","40_4",-1,"-20 - 20"
"2044","2005","I","13_1",-1,"-20 - 20"
"2045","2005","I","40_7",-1,"-20 - 20"
"2046","2005","I","1_3",-1,"-20 - 20"
"2047","2005","I","40_3",-1,"-20 - 20"
"2048","2005","I","12_2",-1,"-20 - 20"
"2049","2005","I","15_1",2,"-20 - 20"
"2050","2005","I","1_2",-1,"-20 - 20"
"2051","2005","I","32_5",-1,"-20 - 20"
"2052","2005","I","32_11",-1,"-20 - 20"
"2053","2005","J","5_3",0,"-20 - 20"
"2054","2005","J","1_9",0,"-20 - 20"
"2055","2005","J","40_9",0,"-20 - 20"
"2056","2005","J","1_6",0,"-20 - 20"
"2057","2005","J","1_4",0,"-20 - 20"
"2058","2005","J","40_8",0,"-20 - 20"
"2059","2005","J","5_5",1,"-20 - 20"
"2060","2005","J","32_10",0,"-20 - 20"
"2061","2005","J","1_5",0,"-20 - 20"
"2062","2005","J","5_4",0,"-20 - 20"
"2063","2005","J","40_5",0,"-20 - 20"
"2064","2005","J","32_1",0,"-20 - 20"
"2065","2005","J","5_2",0,"-20 - 20"
"2066","2005","J","32_3",0,"-20 - 20"
"2067","2005","J","32_7",0,"-20 - 20"
"2068","2005","J","32_8",0,"-20 - 20"
"2069","2005","J","40_6",0,"-20 - 20"
"2070","2005","J","32_2",0,"-20 - 20"
"2071","2005","J","32_11",0,"-20 - 20"
"2072","2005","J","32_9",0,"-20 - 20"
"2073","2005","J","5_1",1,"-20 - 20"
"2074","2005","J","32_4",0,"-20 - 20"
"2075","2005","J","1_1",0,"-20 - 20"
"2076","2005","J","32_6",0,"-20 - 20"
"2077","2005","J","40_7",0,"-20 - 20"
"2078","2005","J","5_6",0,"-20 - 20"
"2079","2005","J","12_1",0,"-20 - 20"
"2080","2005","J","21_3",0,"-20 - 20"
"2081","2005","J","1_7",0,"-20 - 20"
"2082","2005","J","40_1",0,"-20 - 20"
"2083","2005","J","40_3",0,"-20 - 20"
"2084","2005","J","1_2",0,"-20 - 20"
"2085","2005","J","40_2",0,"-20 - 20"
"2086","2005","J","12_2",0,"-20 - 20"
"2087","2005","J","40_4",0,"-20 - 20"
"2088","2005","J","21_2",0,"-20 - 20"
"2089","2005","J","32_5",0,"-20 - 20"
"2090","2005","J","13_1",1,"-20 - 20"
"2091","2005","J","21_1",0,"-20 - 20"
"2092","2005","J","15_1",3,"-20 - 20"
"2093","2005","J","1_3",0,"-20 - 20"
"2094","2005","SEEDLING","40_5",-2,"-20 - 20"
"2095","2005","SEEDLING","32_2",-2,"-20 - 20"
"2096","2005","SEEDLING","32_1",-2,"-20 - 20"
"2097","2005","SEEDLING","21_1",-2,"-20 - 20"
"2098","2005","SEEDLING","40_4",-2,"-20 - 20"
"2099","2005","SEEDLING","40_9",-1,"-20 - 20"
"2100","2005","SEEDLING","32_8",-1,"-20 - 20"
"2101","2005","SEEDLING","32_7",-1,"-20 - 20"
"2102","2005","SEEDLING","5_6",-2,"-20 - 20"
"2103","2005","SEEDLING","1_5",0,"-20 - 20"
"2104","2005","SEEDLING","5_3",-1,"-20 - 20"
"2105","2005","SEEDLING","21_2",-2,"-20 - 20"
"2106","2005","SEEDLING","40_1",-1,"-20 - 20"
"2107","2005","SEEDLING","5_2",0,"-20 - 20"
"2108","2005","SEEDLING","32_4",-2,"-20 - 20"
"2109","2005","SEEDLING","32_9",-1,"-20 - 20"
"2110","2005","SEEDLING","40_3",-2,"-20 - 20"
"2111","2005","SEEDLING","1_7",0,"-20 - 20"
"2112","2005","SEEDLING","15_1",0,"-20 - 20"
"2113","2005","SEEDLING","1_1",0,"-20 - 20"
"2114","2005","SEEDLING","32_10",-1,"-20 - 20"
"2115","2005","SEEDLING","32_11",-1,"-20 - 20"
"2116","2005","SEEDLING","12_1",0,"-20 - 20"
"2117","2005","SEEDLING","40_7",-1,"-20 - 20"
"2118","2005","SEEDLING","12_2",0,"-20 - 20"
"2119","2005","SEEDLING","40_2",-2,"-20 - 20"
"2120","2005","SEEDLING","32_5",-2,"-20 - 20"
"2121","2005","SEEDLING","5_4",0,"-20 - 20"
"2122","2005","SEEDLING","5_1",0,"-20 - 20"
"2123","2005","SEEDLING","1_6",-1,"-20 - 20"
"2124","2005","SEEDLING","1_2",-2,"-20 - 20"
"2125","2005","SEEDLING","32_3",-2,"-20 - 20"
"2126","2005","SEEDLING","32_6",-1,"-20 - 20"
"2127","2005","SEEDLING","21_3",-2,"-20 - 20"
"2128","2005","SEEDLING","5_5",0,"-20 - 20"
"2129","2005","SEEDLING","40_8",-1,"-20 - 20"
"2130","2005","SEEDLING","1_4",0,"-20 - 20"
"2131","2005","SEEDLING","13_1",0,"-20 - 20"
"2132","2005","SEEDLING","1_3",0,"-20 - 20"
"2133","2005","SEEDLING","40_6",-2,"-20 - 20"
"2134","2005","SEEDLING","1_9",0,"-20 - 20"
"2135",NA,NA,"22_5",NA,NA
"2136",NA,NA,"22_4",NA,NA
"2137",NA,NA,"22_3",NA,NA
"2138",NA,NA,"22_2",NA,NA
"2139",NA,NA,"22_1",NA,NA
"2140",NA,NA,"22_5",NA,NA
"2141",NA,NA,"22_4",NA,NA
"2142",NA,NA,"22_3",NA,NA
"2143",NA,NA,"22_2",NA,NA
"2144",NA,NA,"22_1",NA,NA
"2145",NA,NA,"22_5",NA,NA
"2146",NA,NA,"22_4",NA,NA
"2147",NA,NA,"22_3",NA,NA
"2148",NA,NA,"22_2",NA,NA
"2149",NA,NA,"22_1",NA,NA
"2150",NA,NA,"22_5",NA,NA
"2151",NA,NA,"22_4",NA,NA
"2152",NA,NA,"22_3",NA,NA
"2153",NA,NA,"22_2",NA,NA
"2154",NA,NA,"22_1",NA,NA
"2155",NA,NA,"22_5",NA,NA
"2156",NA,NA,"22_4",NA,NA
"2157",NA,NA,"22_3",NA,NA
"2158",NA,NA,"22_2",NA,NA
"2159",NA,NA,"22_1",NA,NA
"2160",NA,NA,"22_5",NA,NA
"2161",NA,NA,"22_4",NA,NA
"2162",NA,NA,"22_3",NA,NA
"2163",NA,NA,"22_2",NA,NA
"2164",NA,NA,"22_1",NA,NA
"2165",NA,NA,"22_5",NA,NA
"2166",NA,NA,"22_4",NA,NA
"2167",NA,NA,"22_3",NA,NA
"2168",NA,NA,"22_2",NA,NA
"2169",NA,NA,"22_1",NA,NA
"2170",NA,NA,"22_5",NA,NA
"2171",NA,NA,"22_4",NA,NA
"2172",NA,NA,"22_3",NA,NA
"2173",NA,NA,"22_2",NA,NA
"2174",NA,NA,"22_1",NA,NA
"2175",NA,NA,"22_5",NA,NA
"2176",NA,NA,"22_4",NA,NA
"2177",NA,NA,"22_3",NA,NA
"2178",NA,NA,"22_2",NA,NA
"2179",NA,NA,"22_1",NA,NA
"2180",NA,NA,"22_5",NA,NA
"2181",NA,NA,"22_4",NA,NA
"2182",NA,NA,"22_3",NA,NA
"2183",NA,NA,"22_2",NA,NA
"2184",NA,NA,"22_1",NA,NA
"2185",NA,NA,"22_5",NA,NA
"2186",NA,NA,"22_4",NA,NA
"2187",NA,NA,"22_3",NA,NA
"2188",NA,NA,"22_2",NA,NA
"2189",NA,NA,"22_1",NA,NA
"2190",NA,NA,"1_1",NA,NA
"2191",NA,NA,"1_2",NA,NA
"2192",NA,NA,"1_3",NA,NA
"2193",NA,NA,"1_4",NA,NA
"2194",NA,NA,"1_5",NA,NA
"2195",NA,NA,"1_6",NA,NA
"2196",NA,NA,"1_7",NA,NA
"2197",NA,NA,"1_8",NA,NA
"2198",NA,NA,"1_9",NA,NA
"2199",NA,NA,"21_1",NA,NA
"2200",NA,NA,"21_2",NA,NA
"2201",NA,NA,"21_3",NA,NA
"2202",NA,NA,"1_1",NA,NA
"2203",NA,NA,"1_2",NA,NA
"2204",NA,NA,"1_3",NA,NA
"2205",NA,NA,"1_4",NA,NA
"2206",NA,NA,"1_5",NA,NA
"2207",NA,NA,"1_6",NA,NA
"2208",NA,NA,"1_7",NA,NA
"2209",NA,NA,"1_8",NA,NA
"2210",NA,NA,"1_9",NA,NA
"2211",NA,NA,"21_1",NA,NA
"2212",NA,NA,"21_2",NA,NA
"2213",NA,NA,"21_3",NA,NA
"2214",NA,NA,"1_1",NA,NA
"2215",NA,NA,"1_2",NA,NA
"2216",NA,NA,"1_3",NA,NA
"2217",NA,NA,"1_4",NA,NA
"2218",NA,NA,"1_5",NA,NA
"2219",NA,NA,"1_6",NA,NA
"2220",NA,NA,"1_7",NA,NA
"2221",NA,NA,"1_8",NA,NA
"2222",NA,NA,"1_9",NA,NA
"2223",NA,NA,"21_1",NA,NA
"2224",NA,NA,"21_2",NA,NA
"2225",NA,NA,"21_3",NA,NA
"2226",NA,NA,"1_1",NA,NA
"2227",NA,NA,"1_2",NA,NA
"2228",NA,NA,"1_3",NA,NA
"2229",NA,NA,"1_4",NA,NA
"2230",NA,NA,"1_5",NA,NA
"2231",NA,NA,"1_6",NA,NA
"2232",NA,NA,"1_7",NA,NA
"2233",NA,NA,"1_8",NA,NA
"2234",NA,NA,"1_9",NA,NA
"2235",NA,NA,"21_1",NA,NA
"2236",NA,NA,"21_2",NA,NA
"2237",NA,NA,"21_3",NA,NA
"2238",NA,NA,"1_1",NA,NA
"2239",NA,NA,"1_2",NA,NA
"2240",NA,NA,"1_3",NA,NA
"2241",NA,NA,"1_4",NA,NA
"2242",NA,NA,"1_5",NA,NA
"2243",NA,NA,"1_6",NA,NA
"2244",NA,NA,"1_7",NA,NA
"2245",NA,NA,"1_8",NA,NA
"2246",NA,NA,"1_9",NA,NA
"2247",NA,NA,"21_1",NA,NA
"2248",NA,NA,"21_2",NA,NA
"2249",NA,NA,"21_3",NA,NA
"2250",NA,NA,"1_1",NA,NA
"2251",NA,NA,"1_2",NA,NA
"2252",NA,NA,"1_3",NA,NA
"2253",NA,NA,"1_4",NA,NA
"2254",NA,NA,"1_5",NA,NA
"2255",NA,NA,"1_6",NA,NA
"2256",NA,NA,"1_7",NA,NA
"2257",NA,NA,"1_8",NA,NA
"2258",NA,NA,"1_9",NA,NA
"2259",NA,NA,"21_1",NA,NA
"2260",NA,NA,"21_2",NA,NA
"2261",NA,NA,"21_3",NA,NA
"2262",NA,NA,"1_1",NA,NA
"2263",NA,NA,"1_2",NA,NA
"2264",NA,NA,"1_3",NA,NA
"2265",NA,NA,"1_4",NA,NA
"2266",NA,NA,"1_5",NA,NA
"2267",NA,NA,"1_6",NA,NA
"2268",NA,NA,"1_7",NA,NA
"2269",NA,NA,"1_8",NA,NA
"2270",NA,NA,"1_9",NA,NA
"2271",NA,NA,"21_1",NA,NA
"2272",NA,NA,"21_2",NA,NA
"2273",NA,NA,"21_3",NA,NA
"2274",NA,NA,"1_1",NA,NA
"2275",NA,NA,"1_2",NA,NA
"2276",NA,NA,"1_3",NA,NA
"2277",NA,NA,"1_4",NA,NA
"2278",NA,NA,"1_5",NA,NA
"2279",NA,NA,"1_6",NA,NA
"2280",NA,NA,"1_7",NA,NA
"2281",NA,NA,"1_8",NA,NA
"2282",NA,NA,"1_9",NA,NA
"2283",NA,NA,"21_1",NA,NA
"2284",NA,NA,"21_2",NA,NA
"2285",NA,NA,"21_3",NA,NA
"2286",NA,NA,"1_1",NA,NA
"2287",NA,NA,"1_2",NA,NA
"2288",NA,NA,"1_3",NA,NA
"2289",NA,NA,"1_4",NA,NA
"2290",NA,NA,"1_5",NA,NA
"2291",NA,NA,"1_6",NA,NA
"2292",NA,NA,"1_7",NA,NA
"2293",NA,NA,"1_8",NA,NA
"2294",NA,NA,"1_9",NA,NA
"2295",NA,NA,"21_1",NA,NA
"2296",NA,NA,"21_2",NA,NA
"2297",NA,NA,"21_3",NA,NA
"2298",NA,NA,"1_1",NA,NA
"2299",NA,NA,"1_2",NA,NA
"2300",NA,NA,"1_3",NA,NA
"2301",NA,NA,"1_4",NA,NA
"2302",NA,NA,"1_5",NA,NA
"2303",NA,NA,"1_6",NA,NA
"2304",NA,NA,"1_7",NA,NA
"2305",NA,NA,"1_8",NA,NA
"2306",NA,NA,"1_9",NA,NA
"2307",NA,NA,"21_1",NA,NA
"2308",NA,NA,"21_2",NA,NA
"2309",NA,NA,"21_3",NA,NA
"2310",NA,NA,"1_1",NA,NA
"2311",NA,NA,"1_2",NA,NA
"2312",NA,NA,"1_3",NA,NA
"2313",NA,NA,"1_4",NA,NA
"2314",NA,NA,"1_5",NA,NA
"2315",NA,NA,"1_6",NA,NA
"2316",NA,NA,"1_7",NA,NA
"2317",NA,NA,"1_8",NA,NA
"2318",NA,NA,"1_9",NA,NA
"2319",NA,NA,"21_1",NA,NA
"2320",NA,NA,"21_2",NA,NA
"2321",NA,NA,"21_3",NA,NA
"2322",NA,NA,"22_3",NA,NA
"2323",NA,NA,"22_5",NA,NA
"2324",NA,NA,"22_4",NA,NA
"2325",NA,NA,"22_2",NA,NA
"2326",NA,NA,"22_1",NA,NA
"2327",NA,NA,"7_4",NA,NA
"2328",NA,NA,"7_3",NA,NA
"2329",NA,NA,"7_2",NA,NA
"2330",NA,NA,"7_1",NA,NA
"2331",NA,NA,"7_8",NA,NA
"2332",NA,NA,"40_8",NA,NA
"2333",NA,NA,"15_1",NA,NA
"2334",NA,NA,"40_9",NA,NA
"2335",NA,NA,"40_1",NA,NA
"2336",NA,NA,"40_7",NA,NA
"2337",NA,NA,"40_5",NA,NA
"2338",NA,NA,"40_2",NA,NA
"2339",NA,NA,"40_6",NA,NA
"2340",NA,NA,"40_3",NA,NA
"2341",NA,NA,"40_7",NA,NA
"2342",NA,NA,"22_3",NA,NA
"2343",NA,NA,"22_5",NA,NA
"2344",NA,NA,"22_4",NA,NA
"2345",NA,NA,"22_2",NA,NA
"2346",NA,NA,"22_1",NA,NA
"2347",NA,NA,"7_4",NA,NA
"2348",NA,NA,"7_3",NA,NA
"2349",NA,NA,"7_2",NA,NA
"2350",NA,NA,"7_1",NA,NA
"2351",NA,NA,"7_8",NA,NA
"2352",NA,NA,"15_1",NA,NA
"2353",NA,NA,"40_9",NA,NA
"2354",NA,NA,"40_8",NA,NA
"2355",NA,NA,"40_1",NA,NA
"2356",NA,NA,"40_2",NA,NA
"2357",NA,NA,"40_7",NA,NA
"2358",NA,NA,"40_5",NA,NA
"2359",NA,NA,"40_6",NA,NA
"2360",NA,NA,"40_3",NA,NA
"2361",NA,NA,"40_7",NA,NA
"2362",NA,NA,"22_3",NA,NA
"2363",NA,NA,"22_5",NA,NA
"2364",NA,NA,"22_4",NA,NA
"2365",NA,NA,"22_2",NA,NA
"2366",NA,NA,"22_1",NA,NA
"2367",NA,NA,"7_4",NA,NA
"2368",NA,NA,"7_3",NA,NA
"2369",NA,NA,"7_2",NA,NA
"2370",NA,NA,"7_1",NA,NA
"2371",NA,NA,"7_8",NA,NA
"2372",NA,NA,"15_1",NA,NA
"2373",NA,NA,"40_9",NA,NA
"2374",NA,NA,"40_8",NA,NA
"2375",NA,NA,"40_1",NA,NA
"2376",NA,NA,"40_2",NA,NA
"2377",NA,NA,"40_7",NA,NA
"2378",NA,NA,"40_6",NA,NA
"2379",NA,NA,"40_5",NA,NA
"2380",NA,NA,"40_7",NA,NA
"2381",NA,NA,"40_3",NA,NA
"2382",NA,NA,"22_3",NA,NA
"2383",NA,NA,"22_5",NA,NA
"2384",NA,NA,"22_4",NA,NA
"2385",NA,NA,"22_2",NA,NA
"2386",NA,NA,"7_4",NA,NA
"2387",NA,NA,"7_3",NA,NA
"2388",NA,NA,"7_2",NA,NA
"2389",NA,NA,"7_1",NA,NA
"2390",NA,NA,"7_8",NA,NA
"2391",NA,NA,"22_1",NA,NA
"2392",NA,NA,"15_1",NA,NA
"2393",NA,NA,"40_9",NA,NA
"2394",NA,NA,"40_8",NA,NA
"2395",NA,NA,"40_1",NA,NA
"2396",NA,NA,"40_2",NA,NA
"2397",NA,NA,"40_7",NA,NA
"2398",NA,NA,"40_6",NA,NA
"2399",NA,NA,"40_5",NA,NA
"2400",NA,NA,"40_7",NA,NA
"2401",NA,NA,"40_3",NA,NA
"2402",NA,NA,"22_3",NA,NA
"2403",NA,NA,"22_5",NA,NA
"2404",NA,NA,"22_4",NA,NA
"2405",NA,NA,"22_2",NA,NA
"2406",NA,NA,"7_4",NA,NA
"2407",NA,NA,"7_3",NA,NA
"2408",NA,NA,"7_2",NA,NA
"2409",NA,NA,"7_1",NA,NA
"2410",NA,NA,"7_8",NA,NA
"2411",NA,NA,"22_1",NA,NA
"2412",NA,NA,"15_1",NA,NA
"2413",NA,NA,"40_2",NA,NA
"2414",NA,NA,"40_9",NA,NA
"2415",NA,NA,"40_8",NA,NA
"2416",NA,NA,"40_1",NA,NA
"2417",NA,NA,"40_7",NA,NA
"2418",NA,NA,"40_6",NA,NA
"2419",NA,NA,"40_5",NA,NA
"2420",NA,NA,"40_7",NA,NA
"2421",NA,NA,"40_3",NA,NA
"2422",NA,NA,"22_3",NA,NA
"2423",NA,NA,"22_5",NA,NA
"2424",NA,NA,"22_4",NA,NA
"2425",NA,NA,"22_2",NA,NA
"2426",NA,NA,"7_4",NA,NA
"2427",NA,NA,"7_3",NA,NA
"2428",NA,NA,"7_2",NA,NA
"2429",NA,NA,"7_1",NA,NA
"2430",NA,NA,"7_8",NA,NA
"2431",NA,NA,"22_1",NA,NA
"2432",NA,NA,"15_1",NA,NA
"2433",NA,NA,"40_2",NA,NA
"2434",NA,NA,"40_9",NA,NA
"2435",NA,NA,"40_8",NA,NA
"2436",NA,NA,"40_1",NA,NA
"2437",NA,NA,"40_7",NA,NA
"2438",NA,NA,"40_6",NA,NA
"2439",NA,NA,"40_5",NA,NA
"2440",NA,NA,"40_7",NA,NA
"2441",NA,NA,"40_3",NA,NA
"2442",NA,NA,"22_3",NA,NA
"2443",NA,NA,"22_5",NA,NA
"2444",NA,NA,"22_4",NA,NA
"2445",NA,NA,"22_2",NA,NA
"2446",NA,NA,"7_4",NA,NA
"2447",NA,NA,"7_3",NA,NA
"2448",NA,NA,"7_2",NA,NA
"2449",NA,NA,"7_1",NA,NA
"2450",NA,NA,"7_8",NA,NA
"2451",NA,NA,"22_1",NA,NA
"2452",NA,NA,"15_1",NA,NA
"2453",NA,NA,"40_2",NA,NA
"2454",NA,NA,"40_9",NA,NA
"2455",NA,NA,"40_8",NA,NA
"2456",NA,NA,"40_6",NA,NA
"2457",NA,NA,"40_1",NA,NA
"2458",NA,NA,"40_7",NA,NA
"2459",NA,NA,"40_5",NA,NA
"2460",NA,NA,"40_3",NA,NA
"2461",NA,NA,"40_7",NA,NA
"2462",NA,NA,"22_3",NA,NA
"2463",NA,NA,"22_5",NA,NA
"2464",NA,NA,"22_4",NA,NA
"2465",NA,NA,"22_2",NA,NA
"2466",NA,NA,"15_1",NA,NA
"2467",NA,NA,"7_4",NA,NA
"2468",NA,NA,"7_3",NA,NA
"2469",NA,NA,"7_2",NA,NA
"2470",NA,NA,"7_1",NA,NA
"2471",NA,NA,"7_8",NA,NA
"2472",NA,NA,"22_1",NA,NA
"2473",NA,NA,"40_2",NA,NA
"2474",NA,NA,"40_9",NA,NA
"2475",NA,NA,"40_6",NA,NA
"2476",NA,NA,"40_8",NA,NA
"2477",NA,NA,"40_7",NA,NA
"2478",NA,NA,"40_5",NA,NA
"2479",NA,NA,"40_1",NA,NA
"2480",NA,NA,"40_7",NA,NA
"2481",NA,NA,"40_3",NA,NA
"2482",NA,NA,"22_3",NA,NA
"2483",NA,NA,"22_5",NA,NA
"2484",NA,NA,"22_4",NA,NA
"2485",NA,NA,"22_2",NA,NA
"2486",NA,NA,"15_1",NA,NA
"2487",NA,NA,"7_4",NA,NA
"2488",NA,NA,"7_3",NA,NA
"2489",NA,NA,"7_2",NA,NA
"2490",NA,NA,"7_1",NA,NA
"2491",NA,NA,"7_8",NA,NA
"2492",NA,NA,"22_1",NA,NA
"2493",NA,NA,"40_2",NA,NA
"2494",NA,NA,"40_9",NA,NA
"2495",NA,NA,"40_7",NA,NA
"2496",NA,NA,"40_6",NA,NA
"2497",NA,NA,"40_8",NA,NA
"2498",NA,NA,"40_1",NA,NA
"2499",NA,NA,"40_5",NA,NA
"2500",NA,NA,"40_7",NA,NA
"2501",NA,NA,"40_3",NA,NA
"2502",NA,NA,"22_3",NA,NA
"2503",NA,NA,"22_5",NA,NA
"2504",NA,NA,"22_4",NA,NA
