PRES,BU,PLOT,BP,SIZE,SIZE(noCM),STEMS,MONDATE,MONYEAR,LASTBURN,LASTBURNYEAR,GROUPS,STEMS(original)
ABRP,7,6,7_6,H (30.1 - 35),H,0,35282,1996,34454,1994,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,I (35.1 - 40),I,0,35282,1996,34454,1994,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,J (> 40),J,0,35282,1996,34454,1994,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,B (2.6 - 5),B,2,35284,1996,34454,1994,B-C-D (2.6 - 15),2
ABRP,7,7,7_7,C (5.1 - 10),C,6,35284,1996,34454,1994,B-C-D (2.6 - 15),6
ABRP,7,7,7_7,D (10.1 - 15),D,3,35284,1996,34454,1994,B-C-D (2.6 - 15),3
ABRP,7,7,7_7,E (15.1 - 20),E,0,35284,1996,34454,1994,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,F (20.1 - 25),F,0,35284,1996,34454,1994,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,G (25.1 - 30),G,0,35284,1996,34454,1994,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,H (30.1 - 35),H,0,35284,1996,34454,1994,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,I (35.1 - 40),I,0,35284,1996,34454,1994,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,J (> 40),J,0,35284,1996,34454,1994,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,B (2.6 - 5),B,17,35285,1996,34454,1994,B-C-D (2.6 - 15),17
ABRP,7,8,7_8,C (5.1 - 10),C,8,35285,1996,34454,1994,B-C-D (2.6 - 15),8
ABRP,7,8,7_8,D (10.1 - 15),D,0,35285,1996,34454,1994,B-C-D (2.6 - 15),0
ABRP,7,8,7_8,E (15.1 - 20),E,0,35285,1996,34454,1994,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,F (20.1 - 25),F,0,35285,1996,34454,1994,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,G (25.1 - 30),G,0,35285,1996,34454,1994,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,H (30.1 - 35),H,0,35285,1996,34454,1994,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,I (35.1 - 40),I,0,35285,1996,34454,1994,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,J (> 40),J,0,35285,1996,34454,1994,H-I-J (30.1 - 40+),0
ABRP,7,1,7_1,B (2.6 - 5),B,35,37112,2001,36567,2000,B-C-D (2.6 - 15),35
ABRP,7,1,7_1,C (5.1 - 10),C,25,37112,2001,36567,2000,B-C-D (2.6 - 15),25
ABRP,7,1,7_1,D (10.1 - 15),D,6,37112,2001,36567,2000,B-C-D (2.6 - 15),6
ABRP,7,1,7_1,E (15.1 - 20),E,1,37112,2001,36567,2000,E-F-G (15.1 - 30),1
ABRP,7,1,7_1,F (20.1 - 25),F,0,37112,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,1,7_1,G (25.1 - 30),G,0,37112,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,1,7_1,H (30.1 - 35),H,0,37112,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,1,7_1,I (35.1 - 40),I,0,37112,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,1,7_1,J (> 40),J,0,37112,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,2,7_2,B (2.6 - 5),B,12,37110,2001,36567,2000,B-C-D (2.6 - 15),12
ABRP,7,2,7_2,C (5.1 - 10),C,12,37110,2001,36567,2000,B-C-D (2.6 - 15),12
ABRP,7,2,7_2,D (10.1 - 15),D,6,37110,2001,36567,2000,B-C-D (2.6 - 15),6
ABRP,7,2,7_2,E (15.1 - 20),E,0,37110,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,2,7_2,F (20.1 - 25),F,0,37110,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,2,7_2,G (25.1 - 30),G,0,37110,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,2,7_2,H (30.1 - 35),H,0,37110,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,2,7_2,I (35.1 - 40),I,0,37110,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,2,7_2,J (> 40),J,0,37110,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,3,7_3,B (2.6 - 5),B,43,37110,2001,36567,2000,B-C-D (2.6 - 15),43
ABRP,7,3,7_3,C (5.1 - 10),C,54,37110,2001,36567,2000,B-C-D (2.6 - 15),54
ABRP,7,3,7_3,D (10.1 - 15),D,2,37110,2001,36567,2000,B-C-D (2.6 - 15),2
ABRP,7,3,7_3,E (15.1 - 20),E,0,37110,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,3,7_3,F (20.1 - 25),F,0,37110,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,3,7_3,G (25.1 - 30),G,0,37110,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,3,7_3,H (30.1 - 35),H,0,37110,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,3,7_3,I (35.1 - 40),I,0,37110,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,3,7_3,J (> 40),J,0,37110,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,B (2.6 - 5),B,4,37113,2001,36567,2000,B-C-D (2.6 - 15),4
ABRP,7,4,7_4,C (5.1 - 10),C,4,37113,2001,36567,2000,B-C-D (2.6 - 15),4
ABRP,7,4,7_4,D (10.1 - 15),D,2,37113,2001,36567,2000,B-C-D (2.6 - 15),2
ABRP,7,4,7_4,E (15.1 - 20),E,0,37113,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,F (20.1 - 25),F,0,37113,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,G (25.1 - 30),G,0,37113,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,H (30.1 - 35),H,0,37113,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,I (35.1 - 40),I,0,37113,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,J (> 40),J,0,37113,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,5,7_5,B (2.6 - 5),B,55,37112,2001,36567,2000,B-C-D (2.6 - 15),55
ABRP,7,5,7_5,C (5.1 - 10),C,36,37112,2001,36567,2000,B-C-D (2.6 - 15),36
ABRP,7,5,7_5,D (10.1 - 15),D,18,37112,2001,36567,2000,B-C-D (2.6 - 15),18
ABRP,7,5,7_5,E (15.1 - 20),E,2,37112,2001,36567,2000,E-F-G (15.1 - 30),2
ABRP,7,5,7_5,F (20.1 - 25),F,0,37112,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,5,7_5,G (25.1 - 30),G,0,37112,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,5,7_5,H (30.1 - 35),H,0,37112,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,5,7_5,I (35.1 - 40),I,0,37112,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,5,7_5,J (> 40),J,0,37112,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,B (2.6 - 5),B,20,37113,2001,36567,2000,B-C-D (2.6 - 15),20
ABRP,7,6,7_6,C (5.1 - 10),C,28,37113,2001,36567,2000,B-C-D (2.6 - 15),28
ABRP,7,6,7_6,D (10.1 - 15),D,4,37113,2001,36567,2000,B-C-D (2.6 - 15),4
ABRP,7,6,7_6,E (15.1 - 20),E,0,37113,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,6,7_6,F (20.1 - 25),F,0,37113,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,6,7_6,G (25.1 - 30),G,0,37113,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,6,7_6,H (30.1 - 35),H,0,37113,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,I (35.1 - 40),I,0,37113,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,J (> 40),J,0,37113,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,B (2.6 - 5),B,10,37118,2001,36567,2000,B-C-D (2.6 - 15),10
ABRP,7,7,7_7,C (5.1 - 10),C,7,37118,2001,36567,2000,B-C-D (2.6 - 15),7
ABRP,7,7,7_7,D (10.1 - 15),D,5,37118,2001,36567,2000,B-C-D (2.6 - 15),5
ABRP,7,7,7_7,E (15.1 - 20),E,1,37118,2001,36567,2000,E-F-G (15.1 - 30),1
ABRP,7,7,7_7,F (20.1 - 25),F,0,37118,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,G (25.1 - 30),G,0,37118,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,H (30.1 - 35),H,0,37118,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,I (35.1 - 40),I,0,37118,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,J (> 40),J,0,37118,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,B (2.6 - 5),B,20,37119,2001,36567,2000,B-C-D (2.6 - 15),20
ABRP,7,8,7_8,C (5.1 - 10),C,18,37119,2001,36567,2000,B-C-D (2.6 - 15),18
ABRP,7,8,7_8,D (10.1 - 15),D,4,37119,2001,36567,2000,B-C-D (2.6 - 15),4
ABRP,7,8,7_8,E (15.1 - 20),E,0,37119,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,F (20.1 - 25),F,0,37119,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,G (25.1 - 30),G,0,37119,2001,36567,2000,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,H (30.1 - 35),H,0,37119,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,I (35.1 - 40),I,0,37119,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,J (> 40),J,0,37119,2001,36567,2000,H-I-J (30.1 - 40+),0
ABRP,7,1,7_1,B (2.6 - 5),B,38,38216,2004,37733,2003,B-C-D (2.6 - 15),38
ABRP,7,1,7_1,C (5.1 - 10),C,34,38216,2004,37733,2003,B-C-D (2.6 - 15),34
ABRP,7,1,7_1,D (10.1 - 15),D,7,38216,2004,37733,2003,B-C-D (2.6 - 15),7
ABRP,7,1,7_1,E (15.1 - 20),E,0,38216,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,1,7_1,F (20.1 - 25),F,0,38216,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,1,7_1,G (25.1 - 30),G,0,38216,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,1,7_1,H (30.1 - 35),H,0,38216,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,1,7_1,I (35.1 - 40),I,0,38216,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,1,7_1,J (> 40),J,0,38216,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,2,7_2,B (2.6 - 5),B,9,38226,2004,37733,2003,B-C-D (2.6 - 15),9
ABRP,7,2,7_2,C (5.1 - 10),C,19,38226,2004,37733,2003,B-C-D (2.6 - 15),19
ABRP,7,2,7_2,D (10.1 - 15),D,6,38226,2004,37733,2003,B-C-D (2.6 - 15),6
ABRP,7,2,7_2,E (15.1 - 20),E,0,38226,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,2,7_2,F (20.1 - 25),F,0,38226,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,2,7_2,G (25.1 - 30),G,0,38226,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,2,7_2,H (30.1 - 35),H,0,38226,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,2,7_2,I (35.1 - 40),I,0,38226,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,2,7_2,J (> 40),J,0,38226,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,3,7_3,B (2.6 - 5),B,20,38218,2004,37733,2003,B-C-D (2.6 - 15),20
ABRP,7,3,7_3,C (5.1 - 10),C,71,38218,2004,37733,2003,B-C-D (2.6 - 15),71
ABRP,7,3,7_3,D (10.1 - 15),D,13,38218,2004,37733,2003,B-C-D (2.6 - 15),13
ABRP,7,3,7_3,E (15.1 - 20),E,1,38218,2004,37733,2003,E-F-G (15.1 - 30),1
ABRP,7,3,7_3,F (20.1 - 25),F,0,38218,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,3,7_3,G (25.1 - 30),G,0,38218,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,3,7_3,H (30.1 - 35),H,0,38218,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,3,7_3,I (35.1 - 40),I,0,38218,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,3,7_3,J (> 40),J,0,38218,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,B (2.6 - 5),B,4,38229,2004,37733,2003,B-C-D (2.6 - 15),4
ABRP,7,4,7_4,C (5.1 - 10),C,3,38229,2004,37733,2003,B-C-D (2.6 - 15),3
ABRP,7,4,7_4,D (10.1 - 15),D,2,38229,2004,37733,2003,B-C-D (2.6 - 15),2
ABRP,7,4,7_4,E (15.1 - 20),E,0,38229,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,F (20.1 - 25),F,0,38229,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,G (25.1 - 30),G,0,38229,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,H (30.1 - 35),H,0,38229,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,I (35.1 - 40),I,0,38229,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,J (> 40),J,0,38229,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,5,7_5,B (2.6 - 5),B,28,38230,2004,37733,2003,B-C-D (2.6 - 15),28
ABRP,7,5,7_5,C (5.1 - 10),C,56,38230,2004,37733,2003,B-C-D (2.6 - 15),56
ABRP,7,5,7_5,D (10.1 - 15),D,13,38230,2004,37733,2003,B-C-D (2.6 - 15),13
ABRP,7,5,7_5,E (15.1 - 20),E,5,38230,2004,37733,2003,E-F-G (15.1 - 30),5
ABRP,7,5,7_5,F (20.1 - 25),F,0,38230,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,5,7_5,G (25.1 - 30),G,0,38230,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,5,7_5,H (30.1 - 35),H,0,38230,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,5,7_5,I (35.1 - 40),I,0,38230,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,5,7_5,J (> 40),J,0,38230,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,B (2.6 - 5),B,15,38227,2004,37733,2003,B-C-D (2.6 - 15),15
ABRP,7,6,7_6,C (5.1 - 10),C,35,38227,2004,37733,2003,B-C-D (2.6 - 15),35
ABRP,7,6,7_6,D (10.1 - 15),D,5,38227,2004,37733,2003,B-C-D (2.6 - 15),5
ABRP,7,6,7_6,E (15.1 - 20),E,4,38227,2004,37733,2003,E-F-G (15.1 - 30),4
ABRP,7,6,7_6,F (20.1 - 25),F,0,38227,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,6,7_6,G (25.1 - 30),G,0,38227,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,6,7_6,H (30.1 - 35),H,0,38227,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,I (35.1 - 40),I,0,38227,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,J (> 40),J,0,38227,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,B (2.6 - 5),B,0,38229,2004,37733,2003,B-C-D (2.6 - 15),0
ABRP,7,7,7_7,C (5.1 - 10),C,0,38229,2004,37733,2003,B-C-D (2.6 - 15),0
ABRP,7,7,7_7,D (10.1 - 15),D,0,38229,2004,37733,2003,B-C-D (2.6 - 15),0
ABRP,7,7,7_7,E (15.1 - 20),E,0,38229,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,F (20.1 - 25),F,0,38229,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,G (25.1 - 30),G,0,38229,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,H (30.1 - 35),H,0,38229,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,I (35.1 - 40),I,0,38229,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,J (> 40),J,0,38229,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,B (2.6 - 5),B,4,38253,2004,37733,2003,B-C-D (2.6 - 15),4
ABRP,7,8,7_8,C (5.1 - 10),C,17,38253,2004,37733,2003,B-C-D (2.6 - 15),17
ABRP,7,8,7_8,D (10.1 - 15),D,14,38253,2004,37733,2003,B-C-D (2.6 - 15),14
ABRP,7,8,7_8,E (15.1 - 20),E,1,38253,2004,37733,2003,E-F-G (15.1 - 30),1
ABRP,7,8,7_8,F (20.1 - 25),F,0,38253,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,G (25.1 - 30),G,0,38253,2004,37733,2003,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,H (30.1 - 35),H,0,38253,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,I (35.1 - 40),I,0,38253,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,J (> 40),J,0,38253,2004,37733,2003,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,B (2.6 - 5),B,0,39681,2008,2006,2006,B-C-D (2.6 - 15),0
ABRP,7,4,7_4,C (5.1 - 10),C,0,39681,2008,2006,2006,B-C-D (2.6 - 15),0
ABRP,7,4,7_4,D (10.1 - 15),D,1,39681,2008,2006,2006,B-C-D (2.6 - 15),1
ABRP,7,4,7_4,E (15.1 - 20),E,0,39681,2008,2006,2006,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,F (20.1 - 25),F,1,39681,2008,2006,2006,E-F-G (15.1 - 30),1
ABRP,7,4,7_4,G (25.1 - 30),G,0,39681,2008,2006,2006,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,H (30.1 - 35),H,0,39681,2008,2006,2006,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,I (35.1 - 40),I,1,39681,2008,2006,2006,H-I-J (30.1 - 40+),1
ABRP,7,4,7_4,J (> 40),J,1,39681,2008,2006,2006,H-I-J (30.1 - 40+),1
ABRP,7,3,7_3,B (2.6 - 5),B,0,39681,2008,2006,2006,B-C-D (2.6 - 15),0
ABRP,7,3,7_3,C (5.1 - 10),C,6,39681,2008,2006,2006,B-C-D (2.6 - 15),6
ABRP,7,3,7_3,D (10.1 - 15),D,11,39681,2008,2006,2006,B-C-D (2.6 - 15),11
ABRP,7,3,7_3,E (15.1 - 20),E,18,39681,2008,2006,2006,E-F-G (15.1 - 30),18
ABRP,7,3,7_3,F (20.1 - 25),F,25,39681,2008,2006,2006,E-F-G (15.1 - 30),25
ABRP,7,3,7_3,G (25.1 - 30),G,22,39681,2008,2006,2006,E-F-G (15.1 - 30),22
ABRP,7,3,7_3,H (30.1 - 35),H,19,39681,2008,2006,2006,H-I-J (30.1 - 40+),19
ABRP,7,3,7_3,I (35.1 - 40),I,6,39681,2008,2006,2006,H-I-J (30.1 - 40+),6
ABRP,7,3,7_3,J (> 40),J,12,39681,2008,2006,2006,H-I-J (30.1 - 40+),12
ABRP,7,2,7_2,B (2.6 - 5),B,0,39681,2008,2006,2006,B-C-D (2.6 - 15),0
ABRP,7,2,7_2,C (5.1 - 10),C,0,39681,2008,2006,2006,B-C-D (2.6 - 15),0
ABRP,7,2,7_2,D (10.1 - 15),D,6,39681,2008,2006,2006,B-C-D (2.6 - 15),6
ABRP,7,2,7_2,E (15.1 - 20),E,6,39681,2008,2006,2006,E-F-G (15.1 - 30),6
ABRP,7,2,7_2,F (20.1 - 25),F,6,39681,2008,2006,2006,E-F-G (15.1 - 30),6
ABRP,7,2,7_2,G (25.1 - 30),G,4,39681,2008,2006,2006,E-F-G (15.1 - 30),4
ABRP,7,2,7_2,H (30.1 - 35),H,9,39681,2008,2006,2006,H-I-J (30.1 - 40+),9
ABRP,7,2,7_2,I (35.1 - 40),I,0,39681,2008,2006,2006,H-I-J (30.1 - 40+),0
ABRP,7,2,7_2,J (> 40),J,7,39681,2008,2006,2006,H-I-J (30.1 - 40+),7
ABRP,7,1,7_1,B (2.6 - 5),B,0,39680,2008,2006,2006,B-C-D (2.6 - 15),0
ABRP,7,1,7_1,C (5.1 - 10),C,5,39680,2008,2006,2006,B-C-D (2.6 - 15),5
ABRP,7,1,7_1,D (10.1 - 15),D,8,39680,2008,2006,2006,B-C-D (2.6 - 15),8
ABRP,7,1,7_1,E (15.1 - 20),E,14,39680,2008,2006,2006,E-F-G (15.1 - 30),14
ABRP,7,1,7_1,F (20.1 - 25),F,10,39680,2008,2006,2006,E-F-G (15.1 - 30),10
ABRP,7,1,7_1,G (25.1 - 30),G,16,39680,2008,2006,2006,E-F-G (15.1 - 30),16
ABRP,7,1,7_1,H (30.1 - 35),H,7,39680,2008,2006,2006,H-I-J (30.1 - 40+),7
ABRP,7,1,7_1,I (35.1 - 40),I,16,39680,2008,2006,2006,H-I-J (30.1 - 40+),16
ABRP,7,1,7_1,J (> 40),J,14,39680,2008,2006,2006,H-I-J (30.1 - 40+),14
ABRP,7,8,7_8,B (2.6 - 5),B,0,39680,2008,2006,2006,B-C-D (2.6 - 15),0
ABRP,7,8,7_8,C (5.1 - 10),C,0,39680,2008,2006,2006,B-C-D (2.6 - 15),0
ABRP,7,8,7_8,D (10.1 - 15),D,2,39680,2008,2006,2006,B-C-D (2.6 - 15),2
ABRP,7,8,7_8,E (15.1 - 20),E,0,39680,2008,2006,2006,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,F (20.1 - 25),F,0,39680,2008,2006,2006,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,G (25.1 - 30),G,0,39680,2008,2006,2006,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,H (30.1 - 35),H,4,39680,2008,2006,2006,H-I-J (30.1 - 40+),4
ABRP,7,8,7_8,I (35.1 - 40),I,3,39680,2008,2006,2006,H-I-J (30.1 - 40+),3
ABRP,7,8,7_8,J (> 40),J,6,39680,2008,2006,2006,H-I-J (30.1 - 40+),6
ABRP,7,8,7_8,B (2.6 - 5),B,2,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),2
ABRP,7,8,7_8,C (5.1 - 10),C,0,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),0
ABRP,7,8,7_8,D (10.1 - 15),D,10,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),10
ABRP,7,8,7_8,E (15.1 - 20),E,2,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),2
ABRP,7,8,7_8,F (20.1 - 25),F,2,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),2
ABRP,7,8,7_8,G (25.1 - 30),G,0,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),0
ABRP,7,8,7_8,H (30.1 - 35),H,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,I (35.1 - 40),I,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,8,7_8,J (> 40),J,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,B (2.6 - 5),B,1,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),1
ABRP,7,7,7_7,C (5.1 - 10),C,0,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),0
ABRP,7,7,7_7,D (10.1 - 15),D,1,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),1
ABRP,7,7,7_7,E (15.1 - 20),E,1,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),1
ABRP,7,7,7_7,F (20.1 - 25),F,0,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,G (25.1 - 30),G,0,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),0
ABRP,7,7,7_7,H (30.1 - 35),H,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,I (35.1 - 40),I,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,7,7_7,J (> 40),J,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,B (2.6 - 5),B,1,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),1
ABRP,7,6,7_6,C (5.1 - 10),C,12,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),12
ABRP,7,6,7_6,D (10.1 - 15),D,20,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),20
ABRP,7,6,7_6,E (15.1 - 20),E,1,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),1
ABRP,7,6,7_6,F (20.1 - 25),F,1,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),1
ABRP,7,6,7_6,G (25.1 - 30),G,0,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),0
ABRP,7,6,7_6,H (30.1 - 35),H,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,I (35.1 - 40),I,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,6,7_6,J (> 40),J,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,B (2.6 - 5),B,0,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),0
ABRP,7,4,7_4,C (5.1 - 10),C,2,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),2
ABRP,7,4,7_4,D (10.1 - 15),D,1,40030,2009,Bull-Dozed 2007,2007,B-C-D (2.6 - 15),1
ABRP,7,4,7_4,E (15.1 - 20),E,1,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),1
ABRP,7,4,7_4,F (20.1 - 25),F,0,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,G (25.1 - 30),G,0,40030,2009,Bull-Dozed 2007,2007,E-F-G (15.1 - 30),0
ABRP,7,4,7_4,H (30.1 - 35),H,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,I (35.1 - 40),I,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,4,7_4,J (> 40),J,0,40030,2009,Bull-Dozed 2007,2007,H-I-J (30.1 - 40+),0
ABRP,7,1,7_1,B (2.6 - 5),B,6,40379,2010,39965,2009,B-C-D (2.6 - 15),6
