PRES,BU,PLOT,BP,SIZE,STEMS,MONDATE,MONYEAR,LASTBURN,LASTBURNYEAR,SIZE_MONYEAR
ABRP,40,4,40_4,E,0,9/13/2005,2005,5/5/2004,2004,2005_E
ABRP,40,4,40_4,F,0,9/13/2005,2005,5/5/2004,2004,2005_F
ABRP,40,4,40_4,G,0,9/13/2005,2005,5/5/2004,2004,2005_G
ABRP,40,4,40_4,H,0,9/13/2005,2005,5/5/2004,2004,2005_H
ABRP,40,4,40_4,I,0,9/13/2005,2005,5/5/2004,2004,2005_I
ABRP,40,4,40_4,J,0,9/13/2005,2005,5/5/2004,2004,2005_J
ABRP,40,6,40_6,SEEDLING,1,9/13/2005,2005,5/5/2004,2004,2005_SEEDLING
ABRP,40,6,40_6,A,1,9/13/2005,2005,5/5/2004,2004,2005_A
ABRP,40,6,40_6,B,17,9/13/2005,2005,5/5/2004,2004,2005_B
ABRP,40,6,40_6,C,70,9/13/2005,2005,5/5/2004,2004,2005_C
ABRP,40,6,40_6,D,2,9/13/2005,2005,5/5/2004,2004,2005_D
ABRP,40,6,40_6,E,0,9/13/2005,2005,5/5/2004,2004,2005_E
ABRP,40,6,40_6,F,0,9/13/2005,2005,5/5/2004,2004,2005_F
ABRP,40,6,40_6,G,0,9/13/2005,2005,5/5/2004,2004,2005_G
ABRP,40,6,40_6,H,0,9/13/2005,2005,5/5/2004,2004,2005_H
ABRP,40,6,40_6,I,0,9/13/2005,2005,5/5/2004,2004,2005_I
ABRP,40,6,40_6,J,0,9/13/2005,2005,5/5/2004,2004,2005_J
ABRP,40,3,40_3,SEEDLING,1,9/13/2005,2005,5/5/2004,2004,2005_SEEDLING
ABRP,40,3,40_3,A,3,9/13/2005,2005,5/5/2004,2004,2005_A
ABRP,40,3,40_3,B,6,9/13/2005,2005,5/5/2004,2004,2005_B
ABRP,40,3,40_3,C,27,9/13/2005,2005,5/5/2004,2004,2005_C
ABRP,40,3,40_3,D,5,9/13/2005,2005,5/5/2004,2004,2005_D
ABRP,40,3,40_3,E,0,9/13/2005,2005,5/5/2004,2004,2005_E
ABRP,40,3,40_3,F,0,9/13/2005,2005,5/5/2004,2004,2005_F
ABRP,40,3,40_3,G,0,9/13/2005,2005,5/5/2004,2004,2005_G
ABRP,40,3,40_3,H,0,9/13/2005,2005,5/5/2004,2004,2005_H
ABRP,40,3,40_3,I,0,9/13/2005,2005,5/5/2004,2004,2005_I
ABRP,40,3,40_3,J,0,9/13/2005,2005,5/5/2004,2004,2005_J
ABRP,40,7,40_7,SEEDLING,2,9/14/2005,2005,5/5/2004,2004,2005_SEEDLING
ABRP,40,7,40_7,A,5,9/14/2005,2005,5/5/2004,2004,2005_A
ABRP,40,7,40_7,B,63,9/14/2005,2005,5/5/2004,2004,2005_B
ABRP,40,7,40_7,C,27,9/14/2005,2005,5/5/2004,2004,2005_C
ABRP,40,7,40_7,D,0,9/14/2005,2005,5/5/2004,2004,2005_D
ABRP,40,7,40_7,E,0,9/14/2005,2005,5/5/2004,2004,2005_E
ABRP,40,7,40_7,F,0,9/14/2005,2005,5/5/2004,2004,2005_F
ABRP,40,7,40_7,G,0,9/14/2005,2005,5/5/2004,2004,2005_G
ABRP,40,7,40_7,H,0,9/14/2005,2005,5/5/2004,2004,2005_H
ABRP,40,7,40_7,I,0,9/14/2005,2005,5/5/2004,2004,2005_I
ABRP,40,7,40_7,J,0,9/14/2005,2005,5/5/2004,2004,2005_J
ABRP,40,6,40_6,SEEDLING,1,8/1/2008,2008,2006,2006,2008_SEEDLING
ABRP,40,6,40_6,A,0,8/1/2008,2008,2006,2006,2008_A
ABRP,40,6,40_6,B,0,8/1/2008,2008,2006,2006,2008_B
ABRP,40,6,40_6,C,0,8/1/2008,2008,2006,2006,2008_C
ABRP,40,6,40_6,D,3,8/1/2008,2008,2006,2006,2008_D
ABRP,40,6,40_6,E,10,8/1/2008,2008,2006,2006,2008_E
ABRP,40,6,40_6,F,18,8/1/2008,2008,2006,2006,2008_F
ABRP,40,6,40_6,G,16,8/1/2008,2008,2006,2006,2008_G
ABRP,40,6,40_6,H,4,8/1/2008,2008,2006,2006,2008_H
ABRP,40,6,40_6,I,2,8/1/2008,2008,2006,2006,2008_I
ABRP,40,6,40_6,J,0,8/1/2008,2008,2006,2006,2008_J
ABRP,40,5,40_5,SEEDLING,1,7/31/2008,2008,2006,2006,2008_SEEDLING
ABRP,40,5,40_5,A,0,7/31/2008,2008,2006,2006,2008_A
ABRP,40,5,40_5,B,0,7/31/2008,2008,2006,2006,2008_B
ABRP,40,5,40_5,C,4,7/31/2008,2008,2006,2006,2008_C
ABRP,40,5,40_5,D,20,7/31/2008,2008,2006,2006,2008_D
ABRP,40,5,40_5,E,22,7/31/2008,2008,2006,2006,2008_E
ABRP,40,5,40_5,F,11,7/31/2008,2008,2006,2006,2008_F
ABRP,40,5,40_5,G,6,7/31/2008,2008,2006,2006,2008_G
ABRP,40,5,40_5,H,1,7/31/2008,2008,2006,2006,2008_H
ABRP,40,5,40_5,I,0,7/31/2008,2008,2006,2006,2008_I
ABRP,40,5,40_5,J,0,7/31/2008,2008,2006,2006,2008_J
ABRP,40,7,40_7,SEEDLING,0,7/31/2008,2008,2006,2006,2008_SEEDLING
ABRP,40,7,40_7,A,0,7/31/2008,2008,2006,2006,2008_A
ABRP,40,7,40_7,B,0,7/31/2008,2008,2006,2006,2008_B
ABRP,40,7,40_7,C,0,7/31/2008,2008,2006,2006,2008_C
ABRP,40,7,40_7,D,12,7/31/2008,2008,2006,2006,2008_D
ABRP,40,7,40_7,E,19,7/31/2008,2008,2006,2006,2008_E
ABRP,40,7,40_7,F,14,7/31/2008,2008,2006,2006,2008_F
ABRP,40,7,40_7,G,2,7/31/2008,2008,2006,2006,2008_G
ABRP,40,7,40_7,H,0,7/31/2008,2008,2006,2006,2008_H
ABRP,40,7,40_7,I,0,7/31/2008,2008,2006,2006,2008_I
ABRP,40,7,40_7,J,0,7/31/2008,2008,2006,2006,2008_J
ABRP,40,3,40_3,SEEDLING,2,7/30/2008,2008,2006,2006,2008_SEEDLING
ABRP,40,3,40_3,A,0,7/30/2008,2008,2006,2006,2008_A
ABRP,40,3,40_3,B,0,7/30/2008,2008,2006,2006,2008_B
ABRP,40,3,40_3,C,1,7/30/2008,2008,2006,2006,2008_C
ABRP,40,3,40_3,D,1,7/30/2008,2008,2006,2006,2008_D
ABRP,40,3,40_3,E,8,7/30/2008,2008,2006,2006,2008_E
ABRP,40,3,40_3,F,6,7/30/2008,2008,2006,2006,2008_F
ABRP,40,3,40_3,G,9,7/30/2008,2008,2006,2006,2008_G
ABRP,40,3,40_3,H,2,7/30/2008,2008,2006,2006,2008_H
ABRP,40,3,40_3,I,4,7/30/2008,2008,2006,2006,2008_I
ABRP,40,3,40_3,J,2,7/30/2008,2008,2006,2006,2008_J
ABRP,40,2,40_2,SEEDLING,0,7/30/2008,2008,2006,2006,2008_SEEDLING
ABRP,40,2,40_2,A,0,7/30/2008,2008,2006,2006,2008_A
ABRP,40,2,40_2,B,0,7/30/2008,2008,2006,2006,2008_B
ABRP,40,2,40_2,C,0,7/30/2008,2008,2006,2006,2008_C
ABRP,40,2,40_2,D,0,7/30/2008,2008,2006,2006,2008_D
ABRP,40,2,40_2,E,0,7/30/2008,2008,2006,2006,2008_E
ABRP,40,2,40_2,F,0,7/30/2008,2008,2006,2006,2008_F
ABRP,40,2,40_2,G,0,7/30/2008,2008,2006,2006,2008_G
ABRP,40,2,40_2,H,0,7/30/2008,2008,2006,2006,2008_H
ABRP,40,2,40_2,I,0,7/30/2008,2008,2006,2006,2008_I
ABRP,40,2,40_2,J,0,7/30/2008,2008,2006,2006,2008_J
ABRP,40,9,40_9,SEEDLING,1,8/19/2008,2008,2006,2006,2008_SEEDLING
ABRP,40,9,40_9,A,0,8/19/2008,2008,2006,2006,2008_A
ABRP,40,9,40_9,B,0,8/19/2008,2008,2006,2006,2008_B
ABRP,40,9,40_9,C,3,8/19/2008,2008,2006,2006,2008_C
ABRP,40,9,40_9,D,19,8/19/2008,2008,2006,2006,2008_D
ABRP,40,9,40_9,E,15,8/19/2008,2008,2006,2006,2008_E
ABRP,40,9,40_9,F,19,8/19/2008,2008,2006,2006,2008_F
ABRP,40,9,40_9,G,2,8/19/2008,2008,2006,2006,2008_G
ABRP,40,9,40_9,H,2,8/19/2008,2008,2006,2006,2008_H
ABRP,40,9,40_9,I,0,8/19/2008,2008,2006,2006,2008_I
ABRP,40,9,40_9,J,0,8/19/2008,2008,2006,2006,2008_J
ABRP,40,8,40_8,SEEDLING,0,8/14/2008,2008,2006,2006,2008_SEEDLING
ABRP,40,8,40_8,A,0,8/14/2008,2008,2006,2006,2008_A
ABRP,40,8,40_8,B,0,8/14/2008,2008,2006,2006,2008_B
ABRP,40,8,40_8,C,0,8/14/2008,2008,2006,2006,2008_C
ABRP,40,8,40_8,D,3,8/14/2008,2008,2006,2006,2008_D
ABRP,40,8,40_8,E,1,8/14/2008,2008,2006,2006,2008_E
ABRP,40,8,40_8,F,0,8/14/2008,2008,2006,2006,2008_F
ABRP,40,8,40_8,G,1,8/14/2008,2008,2006,2006,2008_G
ABRP,40,8,40_8,H,3,8/14/2008,2008,2006,2006,2008_H
ABRP,40,8,40_8,I,1,8/14/2008,2008,2006,2006,2008_I
ABRP,40,8,40_8,J,0,8/14/2008,2008,2006,2006,2008_J
ABRP,40,7,40_7,SEEDLING,2,8/14/2008,2008,2006,2006,2008_SEEDLING
ABRP,40,7,40_7,A,0,8/14/2008,2008,2006,2006,2008_A
ABRP,40,7,40_7,B,0,8/14/2008,2008,2006,2006,2008_B
ABRP,40,7,40_7,C,11,8/14/2008,2008,2006,2006,2008_C
ABRP,40,7,40_7,D,30,8/14/2008,2008,2006,2006,2008_D
ABRP,40,7,40_7,E,33,8/14/2008,2008,2006,2006,2008_E
ABRP,40,7,40_7,F,17,8/14/2008,2008,2006,2006,2008_F
ABRP,40,7,40_7,G,8,8/14/2008,2008,2006,2006,2008_G
ABRP,40,7,40_7,H,2,8/14/2008,2008,2006,2006,2008_H
ABRP,40,7,40_7,I,0,8/14/2008,2008,2006,2006,2008_I
ABRP,40,7,40_7,J,0,8/14/2008,2008,2006,2006,2008_J
ABRP,40,1,40_1,SEEDLING,1,7/29/2008,2008,2006,2006,2008_SEEDLING
ABRP,40,1,40_1,A,0,7/29/2008,2008,2006,2006,2008_A
ABRP,40,1,40_1,B,0,7/29/2008,2008,2006,2006,2008_B
ABRP,40,1,40_1,C,0,7/29/2008,2008,2006,2006,2008_C
ABRP,40,1,40_1,D,0,7/29/2008,2008,2006,2006,2008_D
ABRP,40,1,40_1,E,0,7/29/2008,2008,2006,2006,2008_E
ABRP,40,1,40_1,F,0,7/29/2008,2008,2006,2006,2008_F
ABRP,40,1,40_1,G,0,7/29/2008,2008,2006,2006,2008_G
ABRP,40,1,40_1,H,0,7/29/2008,2008,2006,2006,2008_H
ABRP,40,1,40_1,I,0,7/29/2008,2008,2006,2006,2008_I
ABRP,40,1,40_1,J,0,7/29/2008,2008,2006,2006,2008_J
ABRP,40,1,40_1,SEEDLING,1,7/22/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,40,1,40_1,A,0,7/22/2010,2010,6/1/2009,2009,2010_A
ABRP,40,1,40_1,B,1,7/22/2010,2010,6/1/2009,2009,2010_B
ABRP,40,1,40_1,C,0,7/22/2010,2010,6/1/2009,2009,2010_C
ABRP,40,1,40_1,D,0,7/22/2010,2010,6/1/2009,2009,2010_D
ABRP,40,1,40_1,E,0,7/22/2010,2010,6/1/2009,2009,2010_E
ABRP,40,1,40_1,F,0,7/22/2010,2010,6/1/2009,2009,2010_F
ABRP,40,1,40_1,G,0,7/22/2010,2010,6/1/2009,2009,2010_G
ABRP,40,1,40_1,H,0,7/22/2010,2010,6/1/2009,2009,2010_H
ABRP,40,1,40_1,I,0,7/22/2010,2010,6/1/2009,2009,2010_I
ABRP,40,1,40_1,J,0,7/22/2010,2010,6/1/2009,2009,2010_J
ABRP,40,2,40_2,SEEDLING,1,7/27/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,40,2,40_2,A,0,7/27/2010,2010,6/1/2009,2009,2010_A
ABRP,40,2,40_2,B,0,7/27/2010,2010,6/1/2009,2009,2010_B
ABRP,40,2,40_2,C,3,7/27/2010,2010,6/1/2009,2009,2010_C
ABRP,40,2,40_2,D,0,7/27/2010,2010,6/1/2009,2009,2010_D
ABRP,40,2,40_2,E,0,7/27/2010,2010,6/1/2009,2009,2010_E
ABRP,40,2,40_2,F,0,7/27/2010,2010,6/1/2009,2009,2010_F
ABRP,40,2,40_2,G,0,7/27/2010,2010,6/1/2009,2009,2010_G
ABRP,40,2,40_2,H,0,7/27/2010,2010,6/1/2009,2009,2010_H
ABRP,40,2,40_2,I,0,7/27/2010,2010,6/1/2009,2009,2010_I
ABRP,40,2,40_2,J,0,7/27/2010,2010,6/1/2009,2009,2010_J
ABRP,40,3,40_3,SEEDLING,1,7/26/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,40,3,40_3,A,0,7/26/2010,2010,6/1/2009,2009,2010_A
ABRP,40,3,40_3,B,3,7/26/2010,2010,6/1/2009,2009,2010_B
ABRP,40,3,40_3,C,17,7/26/2010,2010,6/1/2009,2009,2010_C
ABRP,40,3,40_3,D,17,7/26/2010,2010,6/1/2009,2009,2010_D
ABRP,40,3,40_3,E,2,7/26/2010,2010,6/1/2009,2009,2010_E
ABRP,40,3,40_3,F,0,7/26/2010,2010,6/1/2009,2009,2010_F
ABRP,40,3,40_3,G,0,7/26/2010,2010,6/1/2009,2009,2010_G
ABRP,40,3,40_3,H,0,7/26/2010,2010,6/1/2009,2009,2010_H
ABRP,40,3,40_3,I,0,7/26/2010,2010,6/1/2009,2009,2010_I
ABRP,40,3,40_3,J,0,7/26/2010,2010,6/1/2009,2009,2010_J
ABRP,40,4,40_4,SEEDLING,1,7/26/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,40,4,40_4,A,0,7/26/2010,2010,6/1/2009,2009,2010_A
ABRP,40,4,40_4,B,7,7/26/2010,2010,6/1/2009,2009,2010_B
ABRP,40,4,40_4,C,33,7/26/2010,2010,6/1/2009,2009,2010_C
ABRP,40,4,40_4,D,0,7/26/2010,2010,6/1/2009,2009,2010_D
ABRP,40,4,40_4,E,0,7/26/2010,2010,6/1/2009,2009,2010_E
ABRP,40,4,40_4,F,0,7/26/2010,2010,6/1/2009,2009,2010_F
ABRP,40,4,40_4,G,0,7/26/2010,2010,6/1/2009,2009,2010_G
ABRP,40,4,40_4,H,0,7/26/2010,2010,6/1/2009,2009,2010_H
ABRP,40,4,40_4,I,0,7/26/2010,2010,6/1/2009,2009,2010_I
ABRP,40,4,40_4,J,0,7/26/2010,2010,6/1/2009,2009,2010_J
ABRP,40,5,40_5,SEEDLING,1,7/26/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,40,5,40_5,A,0,7/26/2010,2010,6/1/2009,2009,2010_A
ABRP,40,5,40_5,B,16,7/26/2010,2010,6/1/2009,2009,2010_B
ABRP,40,5,40_5,C,39,7/26/2010,2010,6/1/2009,2009,2010_C
ABRP,40,5,40_5,D,3,7/26/2010,2010,6/1/2009,2009,2010_D
ABRP,40,5,40_5,E,0,7/26/2010,2010,6/1/2009,2009,2010_E
ABRP,40,5,40_5,F,0,7/26/2010,2010,6/1/2009,2009,2010_F
ABRP,40,5,40_5,G,0,7/26/2010,2010,6/1/2009,2009,2010_G
ABRP,40,5,40_5,H,0,7/26/2010,2010,6/1/2009,2009,2010_H
ABRP,40,5,40_5,I,0,7/26/2010,2010,6/1/2009,2009,2010_I
ABRP,40,5,40_5,J,0,7/26/2010,2010,6/1/2009,2009,2010_J
ABRP,40,6,40_6,SEEDLING,1,7/27/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,40,6,40_6,A,0,7/27/2010,2010,6/1/2009,2009,2010_A
ABRP,40,6,40_6,B,2,7/27/2010,2010,6/1/2009,2009,2010_B
ABRP,40,6,40_6,C,36,7/27/2010,2010,6/1/2009,2009,2010_C
ABRP,40,6,40_6,D,16,7/27/2010,2010,6/1/2009,2009,2010_D
ABRP,40,6,40_6,E,0,7/27/2010,2010,6/1/2009,2009,2010_E
ABRP,40,6,40_6,F,0,7/27/2010,2010,6/1/2009,2009,2010_F
ABRP,40,6,40_6,G,0,7/27/2010,2010,6/1/2009,2009,2010_G
ABRP,40,6,40_6,H,0,7/27/2010,2010,6/1/2009,2009,2010_H
ABRP,40,6,40_6,I,0,7/27/2010,2010,6/1/2009,2009,2010_I
ABRP,40,6,40_6,J,0,7/27/2010,2010,6/1/2009,2009,2010_J
ABRP,40,7,40_7,SEEDLING,1,7/27/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,40,7,40_7,A,0,7/27/2010,2010,6/1/2009,2009,2010_A
ABRP,40,7,40_7,B,22,7/27/2010,2010,6/1/2009,2009,2010_B
ABRP,40,7,40_7,C,60,7/27/2010,2010,6/1/2009,2009,2010_C
ABRP,40,7,40_7,D,5,7/27/2010,2010,6/1/2009,2009,2010_D
ABRP,40,7,40_7,E,0,7/27/2010,2010,6/1/2009,2009,2010_E
ABRP,40,7,40_7,F,0,7/27/2010,2010,6/1/2009,2009,2010_F
ABRP,40,7,40_7,G,0,7/27/2010,2010,6/1/2009,2009,2010_G
ABRP,40,7,40_7,H,0,7/27/2010,2010,6/1/2009,2009,2010_H
ABRP,40,7,40_7,I,0,7/27/2010,2010,6/1/2009,2009,2010_I
ABRP,40,7,40_7,J,0,7/27/2010,2010,6/1/2009,2009,2010_J
ABRP,40,8,40_8,SEEDLING,0,7/23/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,40,8,40_8,A,0,7/23/2010,2010,6/1/2009,2009,2010_A
ABRP,40,8,40_8,B,2,7/23/2010,2010,6/1/2009,2009,2010_B
ABRP,40,8,40_8,C,2,7/23/2010,2010,6/1/2009,2009,2010_C
ABRP,40,8,40_8,D,3,7/23/2010,2010,6/1/2009,2009,2010_D
ABRP,40,8,40_8,E,0,7/23/2010,2010,6/1/2009,2009,2010_E
ABRP,40,8,40_8,F,0,7/23/2010,2010,6/1/2009,2009,2010_F
ABRP,40,8,40_8,G,0,7/23/2010,2010,6/1/2009,2009,2010_G
ABRP,40,8,40_8,H,0,7/23/2010,2010,6/1/2009,2009,2010_H
ABRP,40,8,40_8,I,0,7/23/2010,2010,6/1/2009,2009,2010_I
ABRP,40,8,40_8,J,0,7/23/2010,2010,6/1/2009,2009,2010_J
ABRP,40,9,40_9,SEEDLING,0,7/22/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,40,9,40_9,A,0,7/22/2010,2010,6/1/2009,2009,2010_A
ABRP,40,9,40_9,B,7,7/22/2010,2010,6/1/2009,2009,2010_B
ABRP,40,9,40_9,C,36,7/22/2010,2010,6/1/2009,2009,2010_C
ABRP,40,9,40_9,D,3,7/22/2010,2010,6/1/2009,2009,2010_D
ABRP,40,9,40_9,E,0,7/22/2010,2010,6/1/2009,2009,2010_E
ABRP,40,9,40_9,F,0,7/22/2010,2010,6/1/2009,2009,2010_F
ABRP,40,9,40_9,G,0,7/22/2010,2010,6/1/2009,2009,2010_G
ABRP,40,9,40_9,H,0,7/22/2010,2010,6/1/2009,2009,2010_H
ABRP,40,9,40_9,I,0,7/22/2010,2010,6/1/2009,2009,2010_I
ABRP,40,9,40_9,J,0,7/22/2010,2010,6/1/2009,2009,2010_J
ABRP,40,1,40_1,SEEDLING,13,8/3/2016,2016,2015,2015,2016_SEEDLING
ABRP,40,1,40_1,A,0,8/3/2016,2016,2015,2015,2016_A
ABRP,40,1,40_1,B,1,8/3/2016,2016,2015,2015,2016_B
ABRP,40,1,40_1,C,0,8/3/2016,2016,2015,2015,2016_C
ABRP,40,1,40_1,D,0,8/3/2016,2016,2015,2015,2016_D
ABRP,40,1,40_1,E,0,8/3/2016,2016,2015,2015,2016_E
ABRP,40,1,40_1,F,0,8/3/2016,2016,2015,2015,2016_F
ABRP,40,1,40_1,G,0,8/3/2016,2016,2015,2015,2016_G
ABRP,40,1,40_1,H,0,8/3/2016,2016,2015,2015,2016_H
ABRP,40,1,40_1,I,0,8/3/2016,2016,2015,2015,2016_I
ABRP,40,1,40_1,J,0,8/3/2016,2016,2015,2015,2016_J
ABRP,40,2,40_2,SEEDLING,8,8/3/2016,2016,2015,2015,2016_SEEDLING
ABRP,40,2,40_2,A,0,8/3/2016,2016,2015,2015,2016_A
ABRP,40,2,40_2,B,0,8/3/2016,2016,2015,2015,2016_B
ABRP,40,2,40_2,C,0,8/3/2016,2016,2015,2015,2016_C
ABRP,40,2,40_2,D,0,8/3/2016,2016,2015,2015,2016_D
ABRP,40,2,40_2,E,0,8/3/2016,2016,2015,2015,2016_E
ABRP,40,2,40_2,F,0,8/3/2016,2016,2015,2015,2016_F
ABRP,40,2,40_2,G,0,8/3/2016,2016,2015,2015,2016_G
ABRP,40,2,40_2,H,0,8/3/2016,2016,2015,2015,2016_H
ABRP,40,2,40_2,I,0,8/3/2016,2016,2015,2015,2016_I
ABRP,40,2,40_2,J,0,8/3/2016,2016,2015,2015,2016_J
ABRP,40,3,40_3,SEEDLING,1,8/3/2016,2016,2015,2015,2016_SEEDLING
ABRP,40,3,40_3,A,0,8/3/2016,2016,2015,2015,2016_A
ABRP,40,3,40_3,B,3,8/3/2016,2016,2015,2015,2016_B
ABRP,40,3,40_3,C,5,8/3/2016,2016,2015,2015,2016_C
ABRP,40,3,40_3,D,15,8/3/2016,2016,2015,2015,2016_D
ABRP,40,3,40_3,E,3,8/3/2016,2016,2015,2015,2016_E
ABRP,40,3,40_3,F,1,8/3/2016,2016,2015,2015,2016_F
ABRP,40,3,40_3,G,0,8/3/2016,2016,2015,2015,2016_G
ABRP,40,3,40_3,H,0,8/3/2016,2016,2015,2015,2016_H
ABRP,40,3,40_3,I,0,8/3/2016,2016,2015,2015,2016_I
ABRP,40,3,40_3,J,0,8/3/2016,2016,2015,2015,2016_J
ABRP,40,4,40_4,SEEDLING,1,8/12/2016,2016,2015,2015,2016_SEEDLING
ABRP,40,4,40_4,A,0,8/12/2016,2016,2015,2015,2016_A
ABRP,40,4,40_4,B,3,8/12/2016,2016,2015,2015,2016_B
ABRP,40,4,40_4,C,24,8/12/2016,2016,2015,2015,2016_C
ABRP,40,4,40_4,D,13,8/12/2016,2016,2015,2015,2016_D
ABRP,40,4,40_4,E,0,8/12/2016,2016,2015,2015,2016_E
ABRP,40,4,40_4,F,0,8/12/2016,2016,2015,2015,2016_F
ABRP,40,4,40_4,G,0,8/12/2016,2016,2015,2015,2016_G
ABRP,40,4,40_4,H,0,8/12/2016,2016,2015,2015,2016_H
ABRP,40,4,40_4,I,0,8/12/2016,2016,2015,2015,2016_I
ABRP,40,4,40_4,J,0,8/12/2016,2016,2015,2015,2016_J
ABRP,40,5,40_5,SEEDLING,2,8/15/2016,2016,2015,2015,2016_SEEDLING
ABRP,40,5,40_5,A,0,8/15/2016,2016,2015,2015,2016_A
ABRP,40,5,40_5,B,9,8/15/2016,2016,2015,2015,2016_B
ABRP,40,5,40_5,C,22,8/15/2016,2016,2015,2015,2016_C
ABRP,40,5,40_5,D,14,8/15/2016,2016,2015,2015,2016_D
ABRP,40,5,40_5,E,1,8/15/2016,2016,2015,2015,2016_E
ABRP,40,5,40_5,F,0,8/15/2016,2016,2015,2015,2016_F
ABRP,40,5,40_5,G,0,8/15/2016,2016,2015,2015,2016_G
ABRP,40,5,40_5,H,0,8/15/2016,2016,2015,2015,2016_H
ABRP,40,5,40_5,I,0,8/15/2016,2016,2015,2015,2016_I
ABRP,40,5,40_5,J,0,8/15/2016,2016,2015,2015,2016_J
ABRP,40,6,40_6,SEEDLING,0,8/30/2016,2016,2015,2015,2016_SEEDLING
ABRP,40,6,40_6,A,0,8/30/2016,2016,2015,2015,2016_A
ABRP,40,6,40_6,B,1,8/30/2016,2016,2015,2015,2016_B
ABRP,40,6,40_6,C,16,8/30/2016,2016,2015,2015,2016_C
ABRP,40,6,40_6,D,25,8/30/2016,2016,2015,2015,2016_D
ABRP,40,6,40_6,E,5,8/30/2016,2016,2015,2015,2016_E
ABRP,40,6,40_6,F,0,8/30/2016,2016,2015,2015,2016_F
ABRP,40,6,40_6,G,0,8/30/2016,2016,2015,2015,2016_G
ABRP,40,6,40_6,H,0,8/30/2016,2016,2015,2015,2016_H
ABRP,40,6,40_6,I,0,8/30/2016,2016,2015,2015,2016_I
ABRP,40,6,40_6,J,0,8/30/2016,2016,2015,2015,2016_J
ABRP,40,7,40_7,SEEDLING,0,8/30/2016,2016,2015,2015,2016_SEEDLING
ABRP,40,7,40_7,A,0,8/30/2016,2016,2015,2015,2016_A
ABRP,40,7,40_7,B,4,8/30/2016,2016,2015,2015,2016_B
ABRP,40,7,40_7,C,46,8/30/2016,2016,2015,2015,2016_C
ABRP,40,7,40_7,D,18,8/30/2016,2016,2015,2015,2016_D
ABRP,40,7,40_7,E,1,8/30/2016,2016,2015,2015,2016_E
ABRP,40,7,40_7,F,0,8/30/2016,2016,2015,2015,2016_F
ABRP,40,7,40_7,G,0,8/30/2016,2016,2015,2015,2016_G
ABRP,40,7,40_7,H,0,8/30/2016,2016,2015,2015,2016_H
ABRP,40,7,40_7,I,0,8/30/2016,2016,2015,2015,2016_I
ABRP,40,7,40_7,J,0,8/30/2016,2016,2015,2015,2016_J
ABRP,40,8,40_8,SEEDLING,7,8/31/2016,2016,2015,2015,2016_SEEDLING
ABRP,40,8,40_8,A,0,8/31/2016,2016,2015,2015,2016_A
ABRP,40,8,40_8,B,2,8/31/2016,2016,2015,2015,2016_B
ABRP,40,8,40_8,C,0,8/31/2016,2016,2015,2015,2016_C
ABRP,40,8,40_8,D,3,8/31/2016,2016,2015,2015,2016_D
ABRP,40,8,40_8,E,1,8/31/2016,2016,2015,2015,2016_E
ABRP,40,8,40_8,F,0,8/31/2016,2016,2015,2015,2016_F
ABRP,40,8,40_8,G,0,8/31/2016,2016,2015,2015,2016_G
ABRP,40,8,40_8,H,0,8/31/2016,2016,2015,2015,2016_H
ABRP,40,8,40_8,I,0,8/31/2016,2016,2015,2015,2016_I
ABRP,40,8,40_8,J,0,8/31/2016,2016,2015,2015,2016_J
ABRP,40,9,40_9,SEEDLING,2,8/31/2016,2016,2015,2015,2016_SEEDLING
ABRP,40,9,40_9,A,0,8/31/2016,2016,2015,2015,2016_A
ABRP,40,9,40_9,B,2,8/31/2016,2016,2015,2015,2016_B
ABRP,40,9,40_9,C,31,8/31/2016,2016,2015,2015,2016_C
ABRP,40,9,40_9,D,11,8/31/2016,2016,2015,2015,2016_D
ABRP,40,9,40_9,E,0,8/31/2016,2016,2015,2015,2016_E
ABRP,40,9,40_9,F,0,8/31/2016,2016,2015,2015,2016_F
ABRP,40,9,40_9,G,0,8/31/2016,2016,2015,2015,2016_G
ABRP,40,9,40_9,H,0,8/31/2016,2016,2015,2015,2016_H
ABRP,40,9,40_9,I,0,8/31/2016,2016,2015,2015,2016_I
ABRP,40,9,40_9,J,0,8/31/2016,2016,2015,2015,2016_J
ABRP,40,1,40_1,SEEDLING,13,8/6/2018,2018,2017,2017,2018_SEEDLING
ABRP,40,1,40_1,A,0,8/6/2018,2018,2017,2017,2018_A
ABRP,40,1,40_1,B,0,8/6/2018,2018,2017,2017,2018_B
ABRP,40,1,40_1,C,0,8/6/2018,2018,2017,2017,2018_C
ABRP,40,1,40_1,D,0,8/6/2018,2018,2017,2017,2018_D
ABRP,40,1,40_1,E,0,8/6/2018,2018,2017,2017,2018_E
ABRP,40,1,40_1,F,0,8/6/2018,2018,2017,2017,2018_F
